Order Date,Order Number,Product Name,Option Name,SKU,Status,Quantity,Wholesale Price,Retail Price,Ship Date,Scheduled Order Date
"November 6, 2022",M9UVC8QG5X,Terry,Orange,3138ORG,Delivered,1,$39,$110,"November 7, 2022",No scheduled order date
"November 6, 2022",M9UVC8QG5X,Terry,Sky Blue,3138SBLU,Delivered,1,$39,$110,"November 7, 2022",No scheduled order date
"November 5, 2022",HKRXKK4KEU,Terry,Denim,3138DNM,Canceled,1,$39,$110,No ship date,No scheduled order date
"November 5, 2022",HKRXKK4KEU,Leon,Brown,3198BRN,Canceled,1,$75,$200,No ship date,No scheduled order date
"November 5, 2022",HKRXKK4KEU,Leon,Denim,3198DNM,Canceled,1,$75,$200,No ship date,No scheduled order date
"November 5, 2022",HKRXKK4KEU,Alva Crossbody,Black,3216BLK,Canceled,1,$79,$205,No ship date,No scheduled order date
"November 5, 2022",HKRXKK4KEU,Alva Crossbody,Cognac,3216COG,Canceled,1,$79,$205,No ship date,No scheduled order date
"November 5, 2022",HKRXKK4KEU,Scottie Crossbody,Cognac,3222COG,Canceled,1,$89,$230,No ship date,No scheduled order date
"November 5, 2022",HKRXKK4KEU,Scottie Crossbody,Denim,3222DNM,Canceled,1,$89,$230,No ship date,No scheduled order date
"November 5, 2022",ZWWMC4W5S8,Urban Tote,Cafe,0239CAF,Delivered,1,$49,$135,"November 7, 2022",No scheduled order date
"November 5, 2022",ZWWMC4W5S8,Spring St. Messenger,Brown,1502BRN,Delivered,2,$129,$335,"November 7, 2022",No scheduled order date
"November 5, 2022",ZWWMC4W5S8,LILLY,Oxblood,2522OXB,Delivered,1,$44,$122.50,"November 7, 2022",No scheduled order date
"November 5, 2022",ZWWMC4W5S8,Tati Crossbody,Red,4202RED,Delivered,1,$49,$132.50,"November 7, 2022",No scheduled order date
"November 5, 2022",ZWWMC4W5S8,Tati Crossbody,Cognac,4202COG,Delivered,1,$49,$132.50,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Sunny,Charcoal,3109CHA,Delivered,1,$55,$150,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Harbor,Hunter,3105HUNT,Delivered,1,$65,$175,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Ezra,Black,3173BLK,Delivered,1,$49,$132.50,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Capucine,Cognac,3177COG,Delivered,1,$65,$175,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Aleks,Cognac,3182COG,Delivered,1,$89,$230,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Pippa,Charcoal,3555CHA,Delivered,1,$65,$175,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Pippa,Cognac,3555COG,Delivered,1,$65,$175,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Hale Crossbody/Wristlet,Black,4151BLK,Delivered,1,$79,$205,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Bianca,Charcoal,5128CHA,Delivered,1,$79,$200,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Bianca,Cognac,5128COG,Delivered,1,$79,$200,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Tess Crossbody,Burgundy,6301BUR,Delivered,1,$79,$210,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Athena,Cognac,7803COG,Delivered,1,$55,$150,"November 7, 2022",No scheduled order date
"November 5, 2022",9MFHBW4MFK,Athena,Oxblood,7803OXB,Delivered,1,$55,$150,"November 7, 2022",No scheduled order date
"November 5, 2022",9NVEXJT4VA,Athena,Cognac,7803COG,Delivered,2,$55,$150,"November 8, 2022",No scheduled order date
"November 5, 2022",9NVEXJT4VA,Athena,Oxblood,7803OXB,Delivered,2,$55,$150,"November 8, 2022",No scheduled order date
"November 4, 2022",Z75M797WDW,Sunny,Black,3109BLK,Delivered,1,$55,$150,"November 7, 2022",No scheduled order date
"November 4, 2022",Z75M797WDW,Sunny,Oat,3109OAT,Delivered,1,$55,$150,"November 7, 2022",No scheduled order date
"November 4, 2022",Z75M797WDW,Gigi Crossbody,Cognac,3224COG,Delivered,1,$75,$205,"November 7, 2022",No scheduled order date
"November 4, 2022",Z75M797WDW,Hale Crossbody/Wristlet,Cognac,4151COG,Delivered,1,$79,$205,"November 7, 2022",No scheduled order date
"November 4, 2022",PF34XSA2ND,Bella Tote,Cognac,3208COG,Delivered,1,$149,$385,"November 7, 2022",No scheduled order date
"November 4, 2022",PF34XSA2ND,Nelly Shoulder Bag/Crossbody,Oxblood,5212OXB,Delivered,1,$119,$305,"November 7, 2022",No scheduled order date
"November 4, 2022",7PP9ENYGTF,Kaye,Olive,3175OLV,Delivered,1,$59,$160,"November 4, 2022",No scheduled order date
"November 4, 2022",7PP9ENYGTF,Nel Crossbody,Charcoal,3202CHA,Delivered,1,$79,$205,"November 4, 2022",No scheduled order date
"November 4, 2022",7PP9ENYGTF,Nash Tote/Crossbody,Black,5228BLK,Delivered,1,$89,$230,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Margie,Black,2623BLK,Delivered,1,$65,$175,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Harbor,Charcoal,3105CHA,Delivered,1,$65,$175,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Terry,Grey,3138GRY,Delivered,1,$39,$110,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Terry,Hunter,3138HUNT,Delivered,1,$39,$110,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Terry,Oat,3138OAT,Delivered,1,$39,$110,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Camila Shoulderbag,Cognac,3204COG,Delivered,1,$109,$290,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Bianca,Brown,5128BRN,Delivered,1,$79,$200,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Bianca,Oat,5128OAT,Delivered,1,$79,$200,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Randall Wallet,Burgundy,6300BUR,Delivered,1,$59,$165,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Urban Tote,Cafe,0239CAF,Delivered,1,$49,$135,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Margie,Cinnamon,2623CINN,Delivered,1,$65,$175,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Terry,Burnt Orange,3138BORG,Delivered,1,$39,$110,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Terry,Orange,3138ORG,Delivered,1,$39,$110,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Andi,Burnt Orange,3139BORG,Delivered,1,$39,$110,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Andi,Sky Blue,3139SBLU,Delivered,1,$39,$110,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Van,Black,3193BLK,Delivered,1,$139,$355,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Amelia,Burnished,4623BURN,Delivered,2,$49,$135,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Colin,Cognac,5112COG,Delivered,1,$109,$280,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Bianca,Cognac,5128COG,Delivered,1,$79,$200,"November 4, 2022",No scheduled order date
"November 4, 2022",APKKU5PYF6,Bianca,Orange,5128ORG,Delivered,1,$79,$200,"November 4, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,LILLY,Oxblood,2522OXB,Delivered,1,$44,$122.50,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Fleming Crossbody,Charcoal,3205CHA,Delivered,1,$79,$205,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Fleming Crossbody,Sky Blue,3205SBLU,Delivered,1,$79,$205,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Peck Crossbody,Charcoal,3556CHA,Delivered,1,$79,$205,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Peck Crossbody,Cognac,3556COG,Delivered,1,$79,$205,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Marcel,default,4112STN,Delivered,1,$119,$305,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Bianca,Sky Blue,5128SBLU,Delivered,1,$79,$200,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Bianca,Stone,5128STN,Delivered,1,$79,$200,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,LILLY,Black,2522BLK,Delivered,1,$44,$122.50,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,LILLY,Oat,2522OAT,Delivered,1,$44,$122.50,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Dalton,Charcoal,3115CHA,Delivered,1,$105,$275,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Dalton,Cognac,3115COG,Delivered,1,$105,$275,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Dalton,Oat,3115OAT,Delivered,1,$105,$275,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Terry,Cognac,3138COG,Delivered,1,$39,$110,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Terry,Denim,3138DNM,Delivered,1,$39,$110,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Terry,Grey,3138GRY,Delivered,1,$39,$110,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Terry,Orange,3138ORG,Delivered,1,$39,$110,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Terry,Sky Blue,3138SBLU,Delivered,1,$39,$110,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Camila Shoulderbag,Orange,3204ORG,Delivered,1,$109,$290,"November 2, 2022",No scheduled order date
"November 2, 2022",Z4RKHY2MH2,Colin,Sky Blue,5112SBLU,Delivered,1,$109,$280,"November 2, 2022",No scheduled order date
"November 2, 2022",FP6WGEU6R3,Dalton,Cognac,3115COG,Delivered,1,$105,$275,"November 10, 2022",No scheduled order date
"November 2, 2022",DZ8RXZ9CGE,Margie,Avocado,2623AVO,Delivered,1,$65,$175,"November 2, 2022",No scheduled order date
"November 2, 2022",DZ8RXZ9CGE,Margie,Red,2623RED,Delivered,1,$65,$175,"November 2, 2022",No scheduled order date
"November 2, 2022",DZ8RXZ9CGE,Lee,Lemon,3197LMN,Delivered,1,$59,$165,"November 2, 2022",No scheduled order date
"November 2, 2022",DZ8RXZ9CGE,Perri Tote,Cognac,3206COG,Delivered,1,$89,$230,"November 2, 2022",No scheduled order date
"November 2, 2022",DZ8RXZ9CGE,Provence Tote/Shoulderbag,Cognac,3207COG,Delivered,1,$139,$355,"November 2, 2022",No scheduled order date
"November 2, 2022",DZ8RXZ9CGE,Nash Tote/Crossbody,Cognac,5228COG,Delivered,1,$89,$230,"November 2, 2022",No scheduled order date
"November 2, 2022",DZ8RXZ9CGE,Athena,Cognac,7803COG,Delivered,1,$55,$150,"November 2, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Cesta,Black,2201BLK,Delivered,1,$99,$255,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Cesta,Tan,2201TAN,Delivered,1,$99,$255,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Sunny,Charcoal,3109CHA,Delivered,1,$55,$150,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Terry,Denim,3138DNM,Delivered,1,$39,$110,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Sheldon,Brown,3157BRN,Delivered,1,$109,$285,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Mason,Denim,3190DNM,Delivered,1,$89,$230,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Lee,Grey,3197GRY,Delivered,1,$59,$165,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Stargaze Tote/Crossbody,Cognac,3210COG,Delivered,1,$99,$255,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Talulah Wallet,Black,4142BLK,Delivered,1,$49,$132.50,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Talulah Wallet,Cognac,4142COG,Delivered,1,$49,$132.50,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Eloise,Black,4655BLK,Delivered,1,$22,$62.50,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Eloise,Brown,4655BRN,Delivered,1,$22,$62.50,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Eloise,Cranberry,4655CRAN,Delivered,1,$22,$62.50,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Franca,Black,8101BLK,Delivered,1,$35,$97.50,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Franca,Taupe,8101TPE,Delivered,1,$35,$97.50,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Franca,Wine,8101WIN,Delivered,1,$35,$97.50,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Bianca Bubble Black,default,9128BBLK,Delivered,1,$99,$255,"November 4, 2022",No scheduled order date
"November 1, 2022",TGY9JBH68T,Margie,Black,2623BLK,Delivered,1,$65,$175,"November 4, 2022",No scheduled order date
"November 1, 2022",D9M53E5V3W,Eloise,Black,4655BLK,Delivered,3,$22,$62.50,"November 2, 2022",No scheduled order date
"November 1, 2022",D9M53E5V3W,Eloise,Cobra,4655COB,Delivered,4,$22,$62.50,"November 2, 2022",No scheduled order date
"November 1, 2022",D9M53E5V3W,Eloise,Poppy,4655POP,Delivered,3,$22,$62.50,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Sunny,Charcoal,3109CHA,Delivered,1,$55,$150,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Sunny,Denim,3109DNM,Delivered,1,$55,$150,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Whitney Wallet,Cognac,3137COG,Delivered,1,$49,$132.50,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Andi,Black,3139BLK,Delivered,1,$39,$110,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Andi,Charcoal,3139CHA,Delivered,1,$39,$110,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Talulah Wallet,Cognac,4142COG,Delivered,1,$49,$132.50,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Nelly Shoulder Bag/Crossbody,Black,5212BLK,Delivered,1,$119,$305,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Aleks,Black,3182BLK,Delivered,1,$89,$230,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Aleks,Cognac,3182COG,Delivered,1,$89,$230,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Provence Tote/Shoulderbag,Cognac,3207COG,Delivered,1,$139,$355,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Stargaze Tote/Crossbody,Cognac,3210COG,Delivered,1,$99,$255,"November 2, 2022",No scheduled order date
"November 1, 2022",TRBKTQDMDE,Nelly Shoulder Bag/Crossbody,Cognac,5212COG,Delivered,1,$119,$305,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Milly Crossbody,Tan,3111TAN,Delivered,4,$59,$160,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Ezra,Black,3173BLK,Delivered,4,$49,$132.50,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Ezra,Cognac,3173COG,Delivered,3,$49,$132.50,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Smith Wallet,Ballet Slipper,4140BAL,Delivered,6,$29,$82.50,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Eloise,Black,4655BLK,Delivered,3,$22,$62.50,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Eloise,Sand,4655SND,Delivered,3,$22,$62.50,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Mick Crossbody,Black,5127BLK,Delivered,2,$59,$160,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Mick Crossbody,Cognac,5127COG,Delivered,1,$59,$160,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Nash Tote/Crossbody,Black,5228BLK,Delivered,1,$89,$230,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Nash Tote/Crossbody,Tan,5228TAN,Delivered,1,$89,$230,"November 2, 2022",No scheduled order date
"November 1, 2022",6ZBFJRKEGE,Leon,Cognac,3198COG,Delivered,1,$75,$200,"November 2, 2022",No scheduled order date
"October 31, 2022",UBFPVV5UG9,Aleks,Cognac,3182COG,Delivered,2,$89,$230,"November 1, 2022",No scheduled order date
"October 31, 2022",UBFPVV5UG9,Hale Crossbody/Wristlet,Black,4151BLK,Delivered,2,$79,$205,"November 1, 2022",No scheduled order date
"October 31, 2022",UBFPVV5UG9,Hale Crossbody/Wristlet,Cognac,4151COG,Delivered,1,$79,$205,"November 1, 2022",No scheduled order date
"October 31, 2022",UBFPVV5UG9,Hester Backpack,Cognac,5103COG,Delivered,1,$109,$285,"November 1, 2022",No scheduled order date
"October 31, 2022",AMNNUT4FJN,Milly Crossbody,Cognac,3111COG,Delivered,3,$59,$160,"November 8, 2022",No scheduled order date
"October 31, 2022",AMNNUT4FJN,Milly Crossbody,Grass,3111GRS,Delivered,2,$59,$160,"November 8, 2022",No scheduled order date
"October 31, 2022",AMNNUT4FJN,Amber,Honey,3174HON,Delivered,2,$39,$112.50,"November 8, 2022",No scheduled order date
"October 31, 2022",AMNNUT4FJN,Amber,Tan,3174TAN,Delivered,3,$39,$112.50,"November 8, 2022",No scheduled order date
"October 31, 2022",AMNNUT4FJN,Bella Tote,Tan,3208TAN,Delivered,2,$149,$385,"November 8, 2022",No scheduled order date
"October 31, 2022",AMNNUT4FJN,Starstruck Tote,Cognac,3218COG,Delivered,2,$129,$335,"November 8, 2022",No scheduled order date
"October 31, 2022",AMNNUT4FJN,Talulah Wallet,Cognac,4142COG,Delivered,3,$49,$132.50,"November 8, 2022",No scheduled order date
"October 31, 2022",VW2QTDKPX2,Mick Crossbody,Charcoal,5127CHA,Delivered,1,$59,$160,"November 1, 2022",No scheduled order date
"October 31, 2022",VW2QTDKPX2,Mick Crossbody,Denim,5127DNM,Delivered,1,$59,$160,"November 1, 2022",No scheduled order date
"October 31, 2022",VW2QTDKPX2,Mick Crossbody,Oat,5127OAT,Delivered,2,$59,$160,"November 1, 2022",No scheduled order date
"October 31, 2022",VW2QTDKPX2,Mick Crossbody,Oxblood,5127OXB,Delivered,1,$59,$160,"November 1, 2022",No scheduled order date
"October 31, 2022",VW2QTDKPX2,Bianca,Black,5128BLK,Delivered,1,$79,$200,"November 1, 2022",No scheduled order date
"October 31, 2022",VW2QTDKPX2,Bianca,Honey,5128HON,Delivered,1,$79,$200,"November 1, 2022",No scheduled order date
"October 31, 2022",VW2QTDKPX2,Mick Crossbody,Black,5127BLK,Delivered,1,$59,$160,"November 1, 2022",No scheduled order date
"October 30, 2022",5G4YPZFV7F,Harbor,Black,3105BLK,Delivered,2,$65,$175,"October 31, 2022",No scheduled order date
"October 30, 2022",5G4YPZFV7F,Harbor,Poppy,3105POP,Delivered,2,$65,$175,"October 31, 2022",No scheduled order date
"October 30, 2022",5G4YPZFV7F,Sunny,Brown,3109BRN,Delivered,2,$55,$150,"October 31, 2022",No scheduled order date
"October 30, 2022",5G4YPZFV7F,Sunny,Denim,3109DNM,Delivered,2,$55,$150,"October 31, 2022",No scheduled order date
"October 30, 2022",5G4YPZFV7F,Eloise,Cranberry,4655CRAN,Delivered,2,$22,$62.50,"October 31, 2022",No scheduled order date
"October 30, 2022",5G4YPZFV7F,Eloise,Sand,4655SND,Delivered,2,$22,$62.50,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Soleil,Tan,2200TAN,Delivered,1,$89,$230,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Janina,Eggplant,3165EGPL,Delivered,1,$105,$275,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Montrose,Eggplant,3168EGPL,Delivered,1,$79,$205,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Kaye,Eggplant,3175EGPL,Delivered,1,$59,$160,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Malabar,Denim,3186DNM,Delivered,1,$59,$160,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Mason,Tan,3190TAN,Delivered,1,$89,$230,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Sommers,Cognac,3192COG,Delivered,1,$129,$335,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Nel Crossbody,Burnt Orange,3202BORG,Delivered,1,$79,$205,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Nel Crossbody,Hunter,3202HUNT,Delivered,1,$79,$205,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Starstruck Tote,Brown,3218BRN,Delivered,1,$129,$335,"October 31, 2022",No scheduled order date
"October 29, 2022",ATDEBK3MQ4,Starlight Tote/Crossbody,Denim,3226DNM,Delivered,1,$89,$230,"October 31, 2022",No scheduled order date
"October 29, 2022",7Q22Z9DG3T,Sunny,Charcoal,3109CHA,Delivered,1,$55,$150,"October 31, 2022",No scheduled order date
"October 29, 2022",7Q22Z9DG3T,Aleks,Black,3182BLK,Delivered,1,$89,$230,"October 31, 2022",No scheduled order date
"October 29, 2022",7Q22Z9DG3T,Aleks,Cognac,3182COG,Delivered,1,$89,$230,"October 31, 2022",No scheduled order date
"October 29, 2022",7Q22Z9DG3T,Cooper Crossbody,Oxblood,3225OXB,Delivered,2,$55,$150,"October 31, 2022",No scheduled order date
