tokens,publish_at_values,created_at_values,titles,ratings,brand
br_a8c8qcy6qu,1583438400000,1583254585000,Items as described - however order incomplete.,4,Caravan
br_bb0qrge6pk,1577736000000,1577371554000,Great products,5,Caravan
br_bq3426j0oo,1563994800000,1563819999000,,5,Caravan
br_n3sqyrexea,1709236800000,1709044148000,Love the colors and the price! Our customers are loving the shirts!,5,Fennco Styles
br_5u7aj2qep9,1709236800000,1709043498000,Amazing Products.,5,Fennco Styles
br_akamvfrxyj,1708545600000,1708340326000,One throw was substituted with a different style that I did not like.  This was corrected in a timely manner and without charge.,5,Fennco Styles
br_h5exv547z5,1707854400000,1707516527000,Just precious but had some weird tags on outside of seams,4,Fennco Styles
br_7353xyy9z8,1707768000000,1707370344000,The quality is really nice and it came really fast. The colors are beautiful.,5,Fennco Styles
br_heu8a8fkgy,1707336000000,1707166780000,great,5,Fennco Styles
br_d6644cqexf,1706731200000,1706551205000,Adorable!!!,5,Fennco Styles
br_xmg4rmgaqb,1706299200000,1706123015000,The quality was very cheap made.Some of the products were what I would call 2nds they have impurfection and at the price they cost plus the shipping i am not able to resale these products in our Boutique for a profit.We try to sale high quality at a good price and this product does not meet our needs.So we will not be ordering from them again.,1,Fennco Styles
br_stc6wetfp8,1705694400000,1705514680000,Came fast. Clothes are amazing,5,Fennco Styles
br_dp2ezy6tv8,1705003200000,1704838603000,Very Soft!,5,Fennco Styles
br_uycc8rjgux,1704312000000,1703981566000,"Great seller, reliable products and service ",5,Fennco Styles
br_gxjve8af9s,1703793600000,1703612047000,Beautiful,5,Fennco Styles
br_k25qxfjkpu,1703707200000,1703466393000,Love the infinity scarves!!,5,Fennco Styles
br_ahebt28a3d,1703707200000,1703356065000,Perfect!,5,Fennco Styles
br_7vfmgwucjv,1703275200000,1703031218000,Amazing!,5,Fennco Styles
br_dzv86ffauj,1703102400000,1702876109000,Even better in-person,5,Fennco Styles
br_b8ds54gk2a,1703016000000,1702782877000,Perfect!,5,Fennco Styles
br_566canbeej,1703016000000,1702782861000,Perfect!,5,Fennco Styles
br_9asxpgzn8d,1703016000000,1702781103000,Everything was great! ,5,Fennco Styles
br_35jducm8sr,1702584000000,1702397954000,Loved everything ,5,Fennco Styles
br_q57h7xbp5d,1701892800000,1701721752000,Flew out of the shop,5,Fennco Styles
br_58r5h7fftt,1701806400000,1701595262000,I was very impressed with the package and the way they displayed the product ,5,Fennco Styles
